track_id,genre_top,genres,genres_all
49250,[],"[18, 58]","[18, 1235, 58, 12]"
49251,[21],[21],[21]
49252,[21],[21],[21]
49253,[21],[21],[21]
49254,[21],[21],[21]
49255,[21],[21],[21]
49256,[21],[21],[21]
49257,[21],[21],[21]
49258,[21],[21],[21]
49259,[38],"[1, 32, 38, 250]","[32, 1, 250, 38]"
49260,[38],"[1, 32, 38, 250]","[32, 1, 250, 38]"
49261,[38],"[1, 32, 38, 250]","[32, 1, 250, 38]"
49262,[38],"[1, 32, 38, 250]","[32, 1, 250, 38]"
49263,[],"[10, 15, 38, 89]","[38, 10, 12, 15, 89, 25]"
49264,[],"[10, 15, 38, 89]","[38, 10, 12, 15, 89, 25]"
49265,[],"[10, 15, 38, 89]","[38, 10, 12, 15, 89, 25]"
49266,[],"[10, 15, 38, 89]","[38, 10, 12, 15, 89, 25]"
49267,[],"[10, 15, 38, 89]","[38, 10, 12, 15, 89, 25]"
49268,[],"[10, 15, 38, 89]","[38, 10, 12, 15, 89, 25]"
49269,[],"[10, 15, 38, 89]","[38, 10, 12, 15, 89, 25]"
49270,[],"[10, 15, 38, 89]","[38, 10, 12, 15, 89, 25]"
49271,[],"[10, 15, 38, 89]","[38, 10, 12, 15, 89, 25]"
49272,[],"[15, 21]","[21, 15]"
49273,[],"[15, 21]","[21, 15]"
49274,[],"[15, 21]","[21, 15]"
49275,[],"[15, 21]","[21, 15]"
49276,[],"[15, 21]","[21, 15]"
49277,[],"[21, 181]","[15, 21, 181]"
49278,[],"[21, 181]","[15, 21, 181]"
49279,[],"[19, 46, 171]","[2, 171, 46, 14, 19]"
49280,[],"[18, 171]","[2, 18, 1235, 171]"
49281,[],"[12, 171, 286]","[2, 171, 12, 15, 286]"
49282,[15],[495],"[15, 495]"
49283,[15],[495],"[15, 495]"
49284,[15],[495],"[15, 495]"
49285,[15],[495],"[15, 495]"
49286,[],"[27, 400]","[12, 15, 400, 182, 27]"
49287,[15],"[296, 695]","[296, 695, 15]"
49288,[],"[12, 171, 286]","[2, 171, 12, 15, 286]"
49289,[],"[12, 171, 286]","[2, 171, 12, 15, 286]"
49290,[15],"[181, 296]","[296, 181, 15]"
49291,[],"[12, 171, 286]","[2, 171, 12, 15, 286]"
49292,[],"[12, 171, 286]","[2, 171, 12, 15, 286]"
49293,[15],"[296, 695]","[296, 695, 15]"
49294,[],"[18, 38, 47]","[18, 1235, 38, 47]"
49295,[],"[18, 38, 47]","[18, 1235, 38, 47]"
49296,[15],"[15, 240, 286]","[240, 297, 286, 15]"
49297,[15],"[15, 240, 286]","[240, 297, 286, 15]"
49298,[15],"[15, 240, 286]","[240, 297, 286, 15]"
49299,[15],"[15, 240, 286]","[240, 297, 286, 15]"
49300,[15],"[15, 240, 286]","[240, 297, 286, 15]"
49301,[15],"[15, 240, 286]","[240, 297, 286, 15]"
49302,[21],[21],[21]
49303,[],"[76, 651]","[9, 10, 651, 76]"
49304,[],"[76, 651]","[9, 10, 651, 76]"
49305,[],"[76, 651]","[9, 10, 651, 76]"
49306,[],"[76, 651]","[9, 10, 651, 76]"
49307,[],"[76, 651]","[9, 10, 651, 76]"
49308,[],"[76, 651]","[9, 10, 651, 76]"
49309,[],"[76, 651]","[9, 10, 651, 76]"
49310,[],"[76, 651]","[9, 10, 651, 76]"
49311,[],"[76, 651]","[9, 10, 651, 76]"
49312,[],"[76, 651]","[9, 10, 651, 76]"
49313,[],[],[]
49314,[],"[15, 38, 42]","[42, 38, 15]"
49315,[],"[15, 38, 42]","[42, 38, 15]"
49316,[],"[15, 38, 42]","[42, 38, 15]"
49317,[],"[15, 38, 42]","[42, 38, 15]"
49318,[],"[15, 38, 42]","[42, 38, 15]"
49319,[],"[15, 38]","[38, 15]"
49320,[],"[15, 38]","[38, 15]"
49321,[],"[15, 38]","[38, 15]"
49322,[38],[38],[38]
49323,[],"[10, 17, 66]","[17, 10, 12, 66]"
49324,[],"[10, 17, 66]","[17, 10, 12, 66]"
49325,[],"[10, 17, 66]","[17, 10, 12, 66]"
49326,[],"[10, 17, 66]","[17, 10, 12, 66]"
49327,[],"[10, 17, 66]","[17, 10, 12, 66]"
49328,[38],"[32, 38, 250]","[32, 250, 38]"
49329,[38],"[32, 38, 250]","[32, 250, 38]"
49330,[],"[27, 76, 359]","[359, 10, 12, 76, 27]"
49331,[],"[10, 12, 25]","[25, 10, 12]"
49332,[],"[10, 12, 25]","[25, 10, 12]"
49333,[],"[10, 12, 25]","[25, 10, 12]"
49334,[],"[10, 12, 25]","[25, 10, 12]"
49335,[],"[10, 12, 25]","[25, 10, 12]"
49336,[],"[10, 12, 25]","[25, 10, 12]"
49337,[],"[10, 12, 25]","[25, 10, 12]"
49338,[12],"[12, 25, 111]","[25, 12, 111]"
49339,[12],"[12, 25, 111]","[25, 12, 111]"
49340,[12],"[12, 25, 111]","[25, 12, 111]"
49341,[12],"[12, 25, 111]","[25, 12, 111]"
49342,[12],"[12, 25, 111]","[25, 12, 111]"
49343,[],"[3, 12, 85]","[3, 12, 85]"
49344,[],"[3, 12, 85]","[3, 12, 85]"
49345,[],"[3, 12, 85]","[3, 12, 85]"
49346,[],"[3, 12, 85]","[3, 12, 85]"
49347,[],"[3, 12, 85]","[3, 12, 85]"
49348,[],"[3, 12, 85]","[3, 12, 85]"
49349,[],"[3, 12, 85]","[3, 12, 85]"
49350,[],"[3, 12, 85]","[3, 12, 85]"
49351,[],"[3, 12, 85]","[3, 12, 85]"
49352,[],"[3, 12, 85]","[3, 12, 85]"
49353,[],"[3, 12, 85]","[3, 12, 85]"
49354,[],"[3, 12, 85]","[3, 12, 85]"
49355,[],"[3, 12, 85]","[3, 12, 85]"
49356,[21],"[21, 539]","[539, 21]"
49357,[],"[10, 66]","[10, 12, 66]"
49358,[],"[10, 66]","[10, 12, 66]"
49359,[],"[10, 66]","[10, 12, 66]"
49360,[],"[10, 66]","[10, 12, 66]"
49361,[],"[10, 66]","[10, 12, 66]"
49362,[],"[15, 38, 42]","[42, 38, 15]"
49363,[],"[12, 171, 286]","[2, 171, 12, 15, 286]"
49364,[],"[12, 171, 286]","[2, 171, 12, 15, 286]"
49365,[],"[12, 171, 286]","[2, 171, 12, 15, 286]"
49366,[],"[12, 171, 286]","[2, 171, 12, 15, 286]"
49367,[],"[15, 38]","[38, 15]"
49368,[],"[15, 38]","[38, 15]"
49369,[],"[15, 38]","[38, 15]"
49370,[],"[15, 38]","[38, 15]"
49371,[],"[15, 42, 107]","[42, 107, 1235, 15]"
49372,[],"[15, 42, 107]","[42, 107, 1235, 15]"
49373,[],"[15, 42, 107]","[42, 107, 1235, 15]"
49374,[],"[15, 42, 107]","[42, 107, 1235, 15]"
49375,[],"[15, 42, 107]","[42, 107, 1235, 15]"
49376,[],"[38, 41, 107]","[1235, 41, 107, 38]"
49377,[],"[38, 41, 107]","[1235, 41, 107, 38]"
49378,[],"[38, 41, 107]","[1235, 41, 107, 38]"
49379,[],"[76, 125, 362]","[38, 10, 362, 76, 125]"
49380,[],"[76, 125, 362]","[38, 10, 362, 76, 125]"
49381,[],"[76, 125, 362]","[38, 10, 362, 76, 125]"
49382,[],"[76, 125, 362]","[38, 10, 362, 76, 125]"
49383,[],"[76, 125, 362]","[38, 10, 362, 76, 125]"
49384,[],"[76, 125, 362]","[38, 10, 362, 76, 125]"
49385,[],"[76, 125, 362]","[38, 10, 362, 76, 125]"
49386,[],"[76, 125, 362]","[38, 10, 362, 76, 125]"
49387,[],"[76, 125, 362]","[38, 10, 362, 76, 125]"
49388,[],"[76, 125, 362]","[38, 10, 362, 76, 125]"
49389,[],"[76, 125, 362]","[38, 10, 362, 76, 125]"
49390,[],[],[]
49391,[],"[1, 38, 76]","[1, 10, 76, 38]"
49392,[],"[1, 38, 76]","[1, 10, 76, 38]"
49393,[],"[1, 38, 76]","[1, 10, 76, 38]"
49394,[],"[1, 38, 76]","[1, 10, 76, 38]"
49395,[],"[1, 38, 76]","[1, 10, 76, 38]"
49396,[],"[1, 38, 76]","[1, 10, 76, 38]"
49397,[],"[1, 38, 76]","[1, 10, 76, 38]"
49398,[],"[1, 38, 76]","[1, 10, 76, 38]"
49399,[],"[1, 38, 76]","[1, 10, 76, 38]"
49400,[],"[10, 12, 38]","[10, 12, 38]"
49401,[],"[10, 12, 38]","[10, 12, 38]"
49402,[],"[10, 12, 38]","[10, 12, 38]"
49403,[],"[10, 12, 38]","[10, 12, 38]"
49404,[],"[10, 12, 38]","[10, 12, 38]"
49405,[],"[10, 12, 38]","[10, 12, 38]"
49406,[],"[10, 12, 38]","[10, 12, 38]"
49407,[],"[10, 12, 38]","[10, 12, 38]"
49408,[],"[10, 12, 38]","[10, 12, 38]"
49409,[],"[10, 12, 38]","[10, 12, 38]"
49410,[],"[10, 12, 38]","[10, 12, 38]"
49411,[],"[10, 12, 38]","[10, 12, 38]"
49412,[],"[10, 12, 38]","[10, 12, 38]"
49413,[],"[10, 12, 38]","[10, 12, 38]"
49414,[],"[10, 12, 38]","[10, 12, 38]"
49415,[],"[1, 4, 38]","[1, 4, 38]"
49416,[],"[1, 4, 38]","[1, 4, 38]"
49417,[],"[1, 4, 38]","[1, 4, 38]"
49418,[],"[1, 4, 38]","[1, 4, 38]"
49419,[],"[1, 4, 38]","[1, 4, 38]"
49420,[],"[1, 4, 38]","[1, 4, 38]"
49421,[],"[1, 4, 38]","[1, 4, 38]"
49422,[],[],[]
49423,[4],[4],[4]
49424,[4],[4],[4]
49425,[4],[4],[4]
49426,[4],[4],[4]
49427,[4],[4],[4]
49428,[4],[4],[4]
49429,[4],[4],[4]
49430,[4],[4],[4]
49431,[4],[4],[4]
49432,[],"[4, 19]","[19, 4, 14]"
49433,[],"[4, 19]","[19, 4, 14]"
49434,[],"[4, 19]","[19, 4, 14]"
49435,[],"[4, 19]","[19, 4, 14]"
49436,[],"[4, 19]","[19, 4, 14]"
49437,[],"[4, 19]","[19, 4, 14]"
49438,[],"[4, 19]","[19, 4, 14]"
49439,[],[],[]
49440,[],[],[]
49441,[],"[15, 38]","[38, 15]"
49442,[],"[15, 38]","[38, 15]"
49443,[],"[15, 38]","[38, 15]"
49444,[],"[15, 41, 107]","[38, 41, 107, 15, 1235]"
49445,[],"[15, 38, 42]","[42, 38, 15]"
49446,[],"[49, 107]","[1235, 49, 107, 17]"
49447,[],"[49, 107]","[1235, 49, 107, 17]"
49448,[],"[49, 107]","[1235, 49, 107, 17]"
49449,[],"[27, 38]","[27, 12, 38]"
49450,[],"[27, 38]","[27, 12, 38]"
49451,[],"[27, 38]","[27, 12, 38]"
49452,[],"[27, 38]","[27, 12, 38]"
49453,[],"[27, 38]","[27, 12, 38]"
49454,[],"[27, 38]","[27, 12, 38]"
49455,[],"[27, 38]","[27, 12, 38]"
49456,[],"[27, 38]","[27, 12, 38]"
49457,[],"[27, 38]","[27, 12, 38]"
49458,[],"[27, 38]","[27, 12, 38]"
49459,[],"[27, 38]","[27, 12, 38]"
49460,[],"[27, 38]","[27, 12, 38]"
49461,[],"[27, 38]","[27, 12, 38]"
49462,[],"[27, 38]","[27, 12, 38]"
49463,[],"[27, 38]","[27, 12, 38]"
49464,[],"[31, 38, 250]","[250, 12, 38, 31]"
49465,[],"[31, 38, 250]","[250, 12, 38, 31]"
49466,[],"[31, 38, 250]","[250, 12, 38, 31]"
49467,[],"[31, 38, 250]","[250, 12, 38, 31]"
49468,[],"[31, 38, 250]","[250, 12, 38, 31]"
49469,[],"[31, 38, 250]","[250, 12, 38, 31]"
49470,[],"[31, 38, 250]","[250, 12, 38, 31]"
49471,[],"[31, 38, 250]","[250, 12, 38, 31]"
49472,[],"[31, 38, 250]","[250, 12, 38, 31]"
49473,[],[],[]
49474,[],[],[]
49475,[],"[10, 27, 362]","[10, 27, 12, 362]"
49476,[],[],[]
49477,[],[],[]
49478,[],[],[]
49479,[],[],[]
49480,[],"[1, 15, 32, 38]","[32, 1, 38, 15]"
49481,[],"[1, 15, 32, 38]","[32, 1, 38, 15]"
49482,[38],[38],[38]
49483,[38],[38],[38]
49484,[38],[38],[38]
49485,[38],[38],[38]
49486,[12],"[12, 25, 85]","[25, 12, 85]"
49487,[12],"[12, 25, 85]","[25, 12, 85]"
49488,[12],"[12, 25, 85]","[25, 12, 85]"
49489,[12],"[12, 25, 85]","[25, 12, 85]"
49490,[12],"[12, 25, 85]","[25, 12, 85]"
49491,[12],"[12, 25, 85]","[25, 12, 85]"
49492,[12],"[12, 25, 85]","[25, 12, 85]"
49493,[12],"[12, 25, 85]","[25, 12, 85]"
49494,[12],"[12, 66]","[66, 12]"
49495,[12],"[12, 66]","[66, 12]"
49496,[12],"[12, 66]","[66, 12]"
49497,[12],"[12, 66]","[66, 12]"
49498,[12],"[12, 66]","[66, 12]"
49499,[12],"[12, 66]","[66, 12]"
49500,[21],[21],[21]
49501,[],[],[]
49502,[],"[10, 111]","[25, 10, 12, 111]"
49503,[15],[286],"[286, 15]"
49504,[12],"[12, 25]","[25, 12]"
49505,[10],[10],[10]
49506,[15],[296],"[296, 15]"
49507,[15],[286],"[286, 15]"
49508,[],[],[]
49509,[],[],[]
49510,[],[],[]
49511,[],[],[]
49512,[],[],[]
49513,[],"[10, 17, 66]","[17, 10, 12, 66]"
49514,[],"[10, 17, 66]","[17, 10, 12, 66]"
49515,[],"[10, 17, 66]","[17, 10, 12, 66]"
49516,[],"[10, 17, 66]","[17, 10, 12, 66]"
49517,[],"[10, 17, 66]","[17, 10, 12, 66]"
49518,[],"[10, 17, 66]","[17, 10, 12, 66]"
49519,[],"[10, 17, 66]","[17, 10, 12, 66]"
49520,[],"[10, 17, 66]","[17, 10, 12, 66]"
49521,[],"[10, 17, 66]","[17, 10, 12, 66]"
49522,[],"[10, 17, 66]","[17, 10, 12, 66]"
49523,[],"[10, 17, 66]","[17, 10, 12, 66]"
49524,[],"[10, 17, 66]","[17, 10, 12, 66]"
49525,[],"[10, 17, 66]","[17, 10, 12, 66]"
49526,[],"[10, 17, 66]","[17, 10, 12, 66]"
49527,[],"[10, 17, 66]","[17, 10, 12, 66]"
49528,[],"[10, 17, 66]","[17, 10, 12, 66]"
49529,[],"[10, 17, 66]","[17, 10, 12, 66]"
49530,[],"[4, 311]","[4, 13, 311]"
49531,[15],[42],"[42, 15]"
49532,[],"[18, 184]","[184, 18, 1235, 15]"
49533,[],"[18, 42]","[18, 1235, 42, 15]"
49534,[],"[2, 38]","[2, 38]"
49535,[13],[810],"[810, 13]"
49536,[],"[15, 18]","[18, 1235, 15]"
49537,[12],[12],[12]
49538,[10],[76],"[10, 76]"
49539,[],[],[]
49540,[],"[4, 19, 456]","[4, 38, 456, 14, 19]"
49541,[],"[4, 19, 456]","[4, 38, 456, 14, 19]"
49542,[],"[4, 19, 456]","[4, 38, 456, 14, 19]"
49543,[],"[4, 19, 456]","[4, 38, 456, 14, 19]"
49544,[],"[4, 19, 456]","[4, 38, 456, 14, 19]"
49545,[],"[4, 19, 456]","[4, 38, 456, 14, 19]"
49546,[],"[4, 19, 456]","[4, 38, 456, 14, 19]"
49547,[],"[4, 19, 456]","[4, 38, 456, 14, 19]"
49548,[],"[4, 19, 456]","[4, 38, 456, 14, 19]"
49549,[],"[4, 19, 456]","[4, 38, 456, 14, 19]"
49550,[],"[4, 19, 456]","[4, 38, 456, 14, 19]"
49551,[],"[4, 19, 456]","[4, 38, 456, 14, 19]"
49552,[],[],[]
49553,[],[],[]
49554,[],"[15, 18, 441]","[5, 15, 18, 1235, 441]"
49555,[],"[3, 25, 85]","[25, 3, 12, 85]"
49556,[],"[3, 25, 85]","[25, 3, 12, 85]"
49557,[],"[3, 25, 85]","[25, 3, 12, 85]"
49558,[],"[3, 25, 85]","[25, 3, 12, 85]"
49559,[],"[3, 25, 85]","[25, 3, 12, 85]"
49560,[],"[3, 25, 85]","[25, 3, 12, 85]"
49561,[],"[3, 25, 85]","[25, 3, 12, 85]"
49562,[],"[33, 53, 103]","[33, 103, 12, 45, 17, 53]"
49563,[],"[15, 38, 42]","[42, 38, 15]"
49564,[],"[15, 38]","[38, 15]"
49565,[],"[15, 26, 107]","[107, 12, 15, 1235, 26]"
49566,[],"[15, 26, 107]","[107, 12, 15, 1235, 26]"
49567,[],"[15, 26, 107]","[107, 12, 15, 1235, 26]"
49568,[],"[15, 26, 107]","[107, 12, 15, 1235, 26]"
49569,[],"[15, 26, 107]","[107, 12, 15, 1235, 26]"
49570,[17],[17],[17]
49571,[17],[17],[17]
49572,[17],[17],[17]
49573,[17],[17],[17]
49574,[17],[17],[17]
49575,[],"[76, 113]","[10, 76, 12, 113, 26]"
49576,[],"[76, 113]","[10, 76, 12, 113, 26]"
49577,[],"[76, 113]","[10, 76, 12, 113, 26]"
49578,[],"[76, 113]","[10, 76, 12, 113, 26]"
49579,[],"[76, 113]","[10, 76, 12, 113, 26]"
49580,[],"[76, 113]","[10, 76, 12, 113, 26]"
49581,[],"[76, 113]","[10, 76, 12, 113, 26]"
49582,[],"[76, 113]","[10, 76, 12, 113, 26]"
49583,[],"[76, 113]","[10, 76, 12, 113, 26]"
49584,[],"[76, 113]","[10, 76, 12, 113, 26]"
49585,[],"[456, 659]","[456, 659, 5, 38]"
49586,[15],"[15, 42, 236, 495]","[42, 495, 236, 15]"
49587,[15],"[15, 42, 236, 495]","[42, 495, 236, 15]"
49588,[15],"[15, 42, 236, 495]","[42, 495, 236, 15]"
49589,[15],"[15, 42, 236, 495]","[42, 495, 236, 15]"
49590,[15],"[15, 42, 236, 495]","[42, 495, 236, 15]"
49591,[15],"[15, 42, 236, 495]","[42, 495, 236, 15]"
49592,[15],"[15, 42, 236, 495]","[42, 495, 236, 15]"
49593,[15],"[15, 42, 236, 495]","[42, 495, 236, 15]"
49594,[15],"[15, 42, 236, 495]","[42, 495, 236, 15]"
49595,[15],"[15, 42, 236, 495]","[42, 495, 236, 15]"
49596,[15],"[15, 42, 236, 495]","[42, 495, 236, 15]"
49597,[15],"[15, 42, 236, 495]","[42, 495, 236, 15]"
49598,[15],"[15, 42, 236, 495]","[42, 495, 236, 15]"
49599,[15],"[15, 42, 236, 495]","[42, 495, 236, 15]"
49600,[17],[17],[17]
49601,[17],[17],[17]
49602,[17],[17],[17]
49603,[17],[17],[17]
49604,[17],[17],[17]
49605,[17],[17],[17]
49606,[17],[17],[17]
49607,[17],[17],[17]
49608,[12],[25],"[25, 12]"
49609,[12],[25],"[25, 12]"
49610,[12],[25],"[25, 12]"
49611,[12],[25],"[25, 12]"
49612,[12],[25],"[25, 12]"
49613,[12],[25],"[25, 12]"
49614,[12],[25],"[25, 12]"
49615,[12],[25],"[25, 12]"
49616,[12],[25],"[25, 12]"
49617,[12],[25],"[25, 12]"
49618,[12],[25],"[25, 12]"
49619,[12],[25],"[25, 12]"
49620,[12],[25],"[25, 12]"
49621,[12],[25],"[25, 12]"
49622,[12],[25],"[25, 12]"
49623,[12],[25],"[25, 12]"
49624,[12],[25],"[25, 12]"
49625,[12],[25],"[25, 12]"
49626,[12],[25],"[25, 12]"
49627,[12],[25],"[25, 12]"
49628,[12],[25],"[25, 12]"
49629,[12],[25],"[25, 12]"
49630,[12],[25],"[25, 12]"
49631,[12],[25],"[25, 12]"
49632,[12],[25],"[25, 12]"
49633,[12],[25],"[25, 12]"
49634,[15],[236],"[236, 15]"
49635,[],"[1, 27, 76]","[1, 38, 10, 12, 76, 27]"
49636,[],"[1, 27, 76]","[1, 38, 10, 12, 76, 27]"
49637,[],"[1, 27, 76]","[1, 38, 10, 12, 76, 27]"
49638,[],"[1, 27, 76]","[1, 38, 10, 12, 76, 27]"
49639,[],"[1, 27, 76]","[1, 38, 10, 12, 76, 27]"
49640,[],"[1, 27, 76]","[1, 38, 10, 12, 76, 27]"
49641,[],"[1, 27, 76]","[1, 38, 10, 12, 76, 27]"
49642,[],"[1, 27, 76]","[1, 38, 10, 12, 76, 27]"
49643,[],"[1, 27, 76]","[1, 38, 10, 12, 76, 27]"
49644,[],"[1, 27, 76]","[1, 38, 10, 12, 76, 27]"
49645,[],"[1, 27, 76]","[1, 38, 10, 12, 76, 27]"
49646,[],"[1, 27, 76]","[1, 38, 10, 12, 76, 27]"
49647,[],"[1, 27, 76]","[1, 38, 10, 12, 76, 27]"
49648,[],[],[]
49649,[],[],[]
49650,[],"[2, 49, 103]","[49, 2, 17, 103]"
49651,[],"[2, 49, 103]","[49, 2, 17, 103]"
49652,[],"[2, 49, 103]","[49, 2, 17, 103]"
49653,[],"[2, 49, 103]","[49, 2, 17, 103]"
49654,[],"[2, 49, 103]","[49, 2, 17, 103]"
49655,[],"[2, 49, 103]","[49, 2, 17, 103]"
49656,[],"[2, 49, 103]","[49, 2, 17, 103]"
49657,[],"[2, 49, 103]","[49, 2, 17, 103]"
49658,[],"[2, 49, 103]","[49, 2, 17, 103]"
49659,[],"[2, 49, 103]","[49, 2, 17, 103]"
49660,[],"[2, 49, 103]","[49, 2, 17, 103]"
49661,[],"[2, 49, 103]","[49, 2, 17, 103]"
49662,[],"[2, 49, 103]","[49, 2, 17, 103]"
49663,[],"[2, 49, 103]","[49, 2, 17, 103]"
49664,[],"[2, 49, 103]","[49, 2, 17, 103]"
49665,[],"[2, 49, 103]","[49, 2, 17, 103]"
49666,[],"[2, 103]","[17, 2, 103]"
49667,[],"[2, 103]","[17, 2, 103]"
49668,[],"[2, 103]","[17, 2, 103]"
49669,[],"[2, 103]","[17, 2, 103]"
49670,[],"[2, 103]","[17, 2, 103]"
49671,[],"[11, 182, 362]","[362, 11, 10, 14, 15, 182]"
49672,[],"[11, 182, 362]","[362, 11, 10, 14, 15, 182]"
49673,[],"[11, 182, 362]","[362, 11, 10, 14, 15, 182]"
49674,[],"[11, 182, 362]","[362, 11, 10, 14, 15, 182]"
49675,[],"[11, 182, 362]","[362, 11, 10, 14, 15, 182]"
49676,[],"[11, 182, 362]","[362, 11, 10, 14, 15, 182]"
49677,[15],"[15, 42]","[42, 15]"
49678,[15],"[15, 42]","[42, 15]"
49679,[15],"[15, 42]","[42, 15]"
49680,[15],"[15, 42]","[42, 15]"
49681,[15],"[15, 42]","[42, 15]"
49682,[15],"[15, 42]","[42, 15]"
49683,[15],"[15, 42]","[42, 15]"
49684,[15],"[15, 42]","[42, 15]"
49685,[15],"[15, 42]","[42, 15]"
49686,[15],"[15, 42]","[42, 15]"
49687,[15],"[15, 42]","[42, 15]"
49688,[15],"[15, 42]","[42, 15]"
49689,[15],"[15, 42]","[42, 15]"
49690,[15],"[15, 42]","[42, 15]"
49691,[15],"[15, 42]","[42, 15]"
49692,[15],"[15, 42]","[42, 15]"
49693,[15],"[15, 42]","[42, 15]"
49694,[15],"[15, 42]","[42, 15]"
49695,[],"[15, 38, 107]","[1235, 107, 38, 15]"
49696,[],"[15, 38, 107]","[1235, 107, 38, 15]"
49697,[],"[15, 38, 107]","[1235, 107, 38, 15]"
49698,[],"[15, 38, 107]","[1235, 107, 38, 15]"
49699,[],"[15, 38, 107]","[1235, 107, 38, 15]"
49700,[],"[15, 38, 107]","[1235, 107, 38, 15]"
49701,[],"[15, 38, 107]","[1235, 107, 38, 15]"
49702,[],"[15, 38, 107]","[1235, 107, 38, 15]"
49703,[],"[15, 38, 107]","[1235, 107, 38, 15]"
49704,[],"[15, 38, 107]","[1235, 107, 38, 15]"
49705,[],"[15, 38, 107]","[1235, 107, 38, 15]"
49706,[],"[15, 38, 107]","[1235, 107, 38, 15]"
49707,[],"[32, 38, 322]","[32, 322, 5, 38]"
49708,[],"[32, 38, 322]","[32, 322, 5, 38]"
49709,[],"[38, 107, 322]","[322, 5, 38, 107, 1235]"
49710,[],"[3, 33, 58]","[33, 3, 12, 17, 58]"
49711,[],"[3, 33, 58]","[33, 3, 12, 17, 58]"
49712,[],"[3, 33, 58]","[33, 3, 12, 17, 58]"
49713,[],"[3, 33, 58]","[33, 3, 12, 17, 58]"
49714,[],"[3, 33, 58]","[33, 3, 12, 17, 58]"
49715,[],"[3, 33, 58]","[33, 3, 12, 17, 58]"
49716,[],"[3, 33, 58]","[33, 3, 12, 17, 58]"
49717,[],"[3, 33, 58]","[33, 3, 12, 17, 58]"
49718,[],"[3, 33, 58]","[33, 3, 12, 17, 58]"
49719,[12],[66],"[66, 12]"
49720,[12],[66],"[66, 12]"
49721,[12],[66],"[66, 12]"
49722,[12],[66],"[66, 12]"
49723,[12],[66],"[66, 12]"
49724,[12],[66],"[66, 12]"
49725,[12],[66],"[66, 12]"
49726,[12],[66],"[66, 12]"
49727,[12],[66],"[66, 12]"
49728,[12],[66],"[66, 12]"
49729,[12],[66],"[66, 12]"
49730,[12],[66],"[66, 12]"
49731,[],"[15, 21, 42, 70, 183, 236]","[70, 42, 12, 236, 15, 21, 183]"
49732,[],"[15, 21, 42, 70, 183, 236]","[70, 42, 12, 236, 15, 21, 183]"
49733,[],"[15, 21, 42, 70, 183, 236]","[70, 42, 12, 236, 15, 21, 183]"
49734,[],"[15, 21, 42, 70, 183, 236]","[70, 42, 12, 236, 15, 21, 183]"
49735,[],"[15, 21, 42, 70, 183, 236]","[70, 42, 12, 236, 15, 21, 183]"
49736,[],"[15, 21, 42, 70, 183, 236]","[70, 42, 12, 236, 15, 21, 183]"
49737,[],"[15, 21, 42, 70, 183, 236]","[70, 42, 12, 236, 15, 21, 183]"
49738,[],"[15, 21, 42, 70, 183, 236]","[70, 42, 12, 236, 15, 21, 183]"
49739,[],"[15, 21, 42, 70, 183, 236]","[70, 42, 12, 236, 15, 21, 183]"
49740,[],"[15, 21, 42, 70, 183, 236]","[70, 42, 12, 236, 15, 21, 183]"
49741,[],"[15, 21, 42, 70, 183, 236]","[70, 42, 12, 236, 15, 21, 183]"
49742,[],"[15, 21, 42, 70, 183, 236]","[70, 42, 12, 236, 15, 21, 183]"
49743,[],"[15, 21, 42, 70, 183, 236]","[70, 42, 12, 236, 15, 21, 183]"
49744,[],"[15, 21, 42, 70, 183, 236]","[70, 42, 12, 236, 15, 21, 183]"
49745,[],"[15, 21, 42, 70, 183, 236]","[70, 42, 12, 236, 15, 21, 183]"
49746,[],"[79, 468]","[2, 468, 15, 79]"
49747,[],"[79, 468]","[2, 468, 15, 79]"
49748,[],"[79, 468]","[2, 468, 15, 79]"
49749,[],"[79, 468]","[2, 468, 15, 79]"
49750,[],"[79, 468]","[2, 468, 15, 79]"
49751,[],"[17, 250]","[17, 250, 38]"
49752,[],"[17, 250]","[17, 250, 38]"
49753,[],"[17, 250]","[17, 250, 38]"
49754,[],"[17, 250]","[17, 250, 38]"
49755,[],"[17, 250]","[17, 250, 38]"
49756,[],"[17, 250]","[17, 250, 38]"
49757,[],"[17, 250]","[17, 250, 38]"
49758,[],"[17, 250]","[17, 250, 38]"
49759,[],"[17, 250]","[17, 250, 38]"
49760,[],"[17, 250]","[17, 250, 38]"
49761,[],"[17, 250]","[17, 250, 38]"
49762,[],"[17, 250]","[17, 250, 38]"
49763,[],"[17, 250]","[17, 250, 38]"
49764,[],"[17, 250]","[17, 250, 38]"
49765,[],"[17, 250]","[17, 250, 38]"
49766,[],"[17, 250]","[17, 250, 38]"
49767,[],"[17, 250]","[17, 250, 38]"
49768,[],"[17, 250]","[17, 250, 38]"
49769,[],"[17, 250]","[17, 250, 38]"
49770,[],"[17, 250]","[17, 250, 38]"
49771,[],"[17, 250]","[17, 250, 38]"
49772,[],"[17, 250]","[17, 250, 38]"
49773,[21],[21],[21]
49774,[21],[21],[21]
49775,[21],[21],[21]
49776,[21],[21],[21]
49777,[21],[21],[21]
49778,[21],[21],[21]
49779,[21],[21],[21]
49780,[21],[21],[21]
49781,[21],[21],[21]
49782,[21],[21],[21]
49783,[],"[17, 63]","[17, 9, 63]"
49784,[],"[17, 63]","[17, 9, 63]"
49785,[],"[17, 63]","[17, 9, 63]"
